Day,Group,Folder,Cell_ID,Area,Aspect_Ratio,Length_um,Width_um,C1_Mean,C2_Mean,C3_PI_Mean,Ratio_C1_C2,Status
1,C,C1,C1_00147,2.332,3.107,3.037,0.978,23.391,370.391,2.362,0.063153,living
1,C,C1,C1_00148,1.386,2.280,2.006,0.880,28.098,376.585,2.829,0.074611,living
1,C,C1,C1_00149,1.791,1.591,1.905,1.197,35.189,457.406,2.500,0.076931,living
1,C,C1,C1_00150,1.284,1.882,1.754,0.932,25.224,368.513,2.474,0.068447,living
1,C,C1,C1_00151,2.265,2.586,2.731,1.056,37.634,408.343,2.403,0.092163,living
1,C,C1,C1_00152,1.487,1.832,1.862,1.017,24.034,392.557,2.409,0.061224,living
1,C,C1,C1_00153,1.589,1.819,1.918,1.055,28.128,375.702,2.617,0.074867,living
1,C,C1,C1_00154,1.758,3.367,2.745,0.815,14.404,310.365,2.327,0.046409,living
1,C,C1,C1_00155,1.944,2.910,2.684,0.922,22.670,354.565,2.130,0.063936,living
1,C,C1,C1_00156,2.704,1.758,2.460,1.399,16.462,395.606,2.469,0.041613,living
1,C,C1,C1_00157,2.214,2.985,2.901,0.972,22.718,372.115,2.626,0.061050,living
1,C,C1,C1_00158,2.214,2.424,2.614,1.078,16.588,384.115,2.603,0.043184,living
1,C,C1,C1_00159,1.791,2.589,2.430,0.939,10.660,335.208,2.104,0.031802,living
1,C,C1,C1_00160,1.504,3.688,2.658,0.721,14.640,337.899,2.730,0.043328,living
1,C,C1,C1_00161,1.403,1.957,1.870,0.955,13.759,366.072,2.566,0.037586,living
1,C,C1,C1_00162,1.217,2.858,2.104,0.736,12.764,331.403,2.625,0.038515,living
1,C,C1,C1_00163,1.301,2.280,1.944,0.852,24.818,282.260,3.909,0.087927,living
1,C,C1,C1_00164,1.910,3.608,2.962,0.821,83.434,262.301,2.204,0.318084,living
1,C,C1,C1_00165,1.504,1.634,1.769,1.083,97.989,336.820,2.090,0.290923,living
1,C,C1,C1_00166,1.082,1.894,1.615,0.853,62.188,295.141,2.312,0.210705,living
1,C,C1,C1_00167,2.349,1.781,2.308,1.296,77.424,364.353,2.504,0.212499,living
1,C,C1,C1_00168,0.930,2.280,1.643,0.721,48.473,289.145,2.655,0.167641,living
1,C,C1,C1_00169,1.589,1.727,1.869,1.082,71.904,339.606,2.277,0.211728,living
1,C,C1,C1_00170,2.890,2.517,3.043,1.209,81.667,352.304,2.187,0.231807,living
1,C,C1,C1_00171,2.670,1.870,2.521,1.348,54.468,360.171,2.348,0.151229,living
1,C,C1,C1_00172,2.028,1.690,2.089,1.236,45.550,345.550,2.483,0.131819,living
1,C,C1,C1_00173,2.231,2.280,2.545,1.116,72.371,397.045,2.455,0.182274,living
1,C,C1,C1_00174,2.653,1.405,2.179,1.551,44.064,409.561,2.720,0.107588,living
1,C,C1,C1_00175,2.873,1.870,2.615,1.399,104.688,381.112,2.224,0.274692,living
1,C,C1,C1_00176,1.876,1.780,2.062,1.158,63.135,380.874,2.279,0.165764,living
1,C,C1,C1_00177,2.569,2.044,2.586,1.265,88.691,430.658,2.197,0.205943,living
1,C,C1,C1_00178,2.434,2.370,2.710,1.144,28.535,391.653,2.472,0.072857,living
1,C,C1,C1_00179,1.741,2.280,2.248,0.986,84.223,387.204,2.757,0.217517,living
1,C,C1,C1_00180,1.082,2.098,1.700,0.810,22.000,319.422,2.422,0.068874,living
1,C,C1,C1_00181,1.572,1.594,1.786,1.121,48.860,362.871,2.763,0.134649,living
1,C,C1,C1_00182,3.177,2.280,3.037,1.332,51.000,366.037,2.755,0.139330,living
1,C,C1,C1_00183,2.332,1.879,2.362,1.257,23.312,388.377,2.391,0.060023,living
1,C,C1,C1_00184,1.960,3.613,3.003,0.831,27.931,324.690,2.310,0.086024,living
1,C,C1,C1_00185,2.028,2.359,2.468,1.046,27.808,373.275,2.533,0.074498,living
1,C,C1,C1_00186,3.025,2.561,3.141,1.226,19.413,422.732,2.346,0.045924,living
1,C,C1,C1_00187,1.318,1.930,1.800,0.932,22.372,351.590,2.205,0.063630,living
